,_id,Customer ID,username,Customer Names,Email IDs,Country,adults,children,Total People,Reserved Room_Type,check_in,check_out,Meals,reservation_status,reservation_status_date,Price
5792,5793,5572,jamesjohnson,Dominique Stokes,dominique.stokes@example.com,China,1,0,1,Standard Room,2015-11-23,2015-11-30,Bed & Breakfast,Check-Out,2015-11-29,125
5796,5797,5576,christopher96,Heather Elliott,heather.elliott@example.com,Algeria,1,0,1,Standard Room,2015-11-23,2015-11-30,Bed & Breakfast,Check-Out,2015-11-27,125
5797,5798,5577,ihayes,Jacqueline Roberson,jacqueline.roberson@example.com,Lebanon,1,0,1,Standard Room,2015-11-24,2015-12-01,Bed & Breakfast,Check-Out,2015-11-26,125
5798,5799,5578,johnsondawn,Scott Perry,scott.perry@example.com,Portugal,1,0,1,Standard Room,2015-11-24,2015-12-01,Bed & Breakfast,Canceled,2015-11-24,125
5800,5801,5579,longmargaret,Brooke Alvarado,brooke.alvarado@example.com,Portugal,1,0,1,Standard Room,2015-11-24,2015-12-01,Bed & Breakfast,Canceled,2015-11-24,125
5802,5803,5581,joshua44,Michael Baker,michael.baker@example.com,Portugal,1,0,1,Executive Room,2015-11-25,2015-12-02,Bed & Breakfast,Canceled,2015-09-17,225
5808,5809,5586,maria24,Jessica Dennis,jessica.dennis@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-29,125
5810,5811,5588,huffmanmonique,Timothy Hays,timothy.hays@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5813,5814,5591,donnabrennan,Taylor Pugh,taylor.pugh@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5815,5816,5593,gabriel96,Charles Reed,charles.reed@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5817,5818,5595,moniquewatkins,Bridget Kelly,bridget.kelly@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5818,5819,5596,sean21,Tim Fuller,tim.fuller@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5819,5820,5597,vancemarissa,Samuel Williams,samuel.williams@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5823,5824,5601,stephaniesalazar,Kayla Hawkins,kayla.hawkins@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5826,5827,5604,frank50,Richard Harrell,richard.harrell@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5827,5828,2702,jarvismark,Nicole Johnson,nicole.johnson@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5829,5830,5606,alexanderaustin,Latasha English,latasha.english@example.com,Portugal,2,1,3,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,175
5834,5835,5611,bchapman,Susan Hall,susan.hall@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5837,5838,5614,paul51,Lisa Gilmore,lisa.gilmore@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5841,5842,5618,rachelacosta,Stephen Miller,stephen.miller@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5842,5843,5619,michelle65,Howard Price,howard.price@example.com,Portugal,2,1,3,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,175
5847,5848,5624,brian85,Erica Mclean,erica.mclean@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5848,5849,5625,david48,Deborah Lucas,deborah.lucas@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5850,5851,587,henrycourtney,Marcus Miller,marcus.miller@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5853,5854,5629,rosslinda,Melissa Cruz,melissa.cruz@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5854,5855,5630,mariah26,Logan Jones,logan.jones@example.com,Portugal,1,0,1,Standard Room,2015-11-27,2015-12-04,Bed & Breakfast,Check-Out,2015-11-30,125
5863,5864,4457,annecollins,Courtney Williams,courtney.williams@example.com,Portugal,1,0,1,Standard Room,2015-12-01,2015-12-08,Bed & Breakfast,Canceled,2015-11-19,125
5874,5875,5646,ichoi,Rachel Williams,rachel.williams@example.com,Portugal,1,0,1,Standard Room,2015-12-03,2015-12-10,Bed & Breakfast,Canceled,2015-09-07,125
5876,5877,5648,dawn90,Rhonda Murphy,rhonda.murphy@example.com,Portugal,1,0,1,Standard Room,2015-12-03,2015-12-10,Bed & Breakfast,Canceled,2015-09-07,125
5926,5927,5697,abonilla,Beth Singleton,beth.singleton@example.com,Portugal,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Canceled,2015-10-06,125
5927,5928,5698,yclayton,Lauren Dillon,lauren.dillon@example.com,Portugal,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Canceled,2015-10-06,125
5930,5931,5701,markrobinson,Dana Lane,dana.lane@example.com,Spain,3,0,3,Standard Room,2015-12-05,2015-12-12,Half Board,Canceled,2015-10-23,235
5931,5932,5702,changbruce,Maureen Rodriguez,maureen.rodriguez@example.com,Portugal,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,125
5935,5936,4234,joshua92,Joseph Martin,joseph.martin@example.com,Spain,2,1,3,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,175
5936,5937,5706,amberjackson,Katrina Martinez,katrina.martinez@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,125
5943,5944,5713,nicole33,Roger Camacho,roger.camacho@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Half Board,Canceled,2015-10-23,145
5949,5950,5719,thorntonallen,Selena Jensen,selena.jensen@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Half Board,Canceled,2015-10-23,145
5952,5953,5722,brownkeith,Sheila George,sheila.george@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,125
5959,5960,5728,jaredmartin,Katherine Miller,katherine.miller@example.com,Spain,2,1,3,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,175
5963,5964,5732,kcarson,Jeffrey Wright,jeffrey.wright@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,125
5975,5976,5742,davidfarmer,Corey Miller,corey.miller@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Half Board,Canceled,2015-10-23,145
5983,5984,5750,maryhester,Evan Williams,evan.williams@example.com,Portugal,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,125
5984,5985,5751,karl45,Kenneth Johnson,kenneth.johnson@example.com,Spain,1,0,1,Standard Room,2015-12-05,2015-12-12,Bed & Breakfast,Check-Out,2015-12-08,125
5989,5990,5756,theodore90,Alan Soto,alan.soto@example.com,Portugal,1,0,1,Standard Room,2015-12-08,2015-12-15,Bed & Breakfast,Canceled,2015-12-03,125
5990,5991,5757,jstevens,Hunter Mitchell,hunter.mitchell@example.com,France,1,0,1,Standard Room,2015-12-08,2015-12-15,Bed & Breakfast,Check-Out,2015-12-10,125
5998,5999,5763,jimmyvega,Madison Austin,madison.austin@example.com,Portugal,1,0,1,Standard Room,2015-12-09,2015-12-16,Bed & Breakfast,Canceled,2015-10-21,125
6010,6011,5774,jnelson,Jennifer Andrade,jennifer.andrade@example.com,Portugal,1,0,1,Standard Room,2015-12-09,2015-12-16,Bed & Breakfast,Canceled,2015-10-21,125
6012,6013,5776,robbinslisa,Martin Simmons,martin.simmons@example.com,Portugal,1,0,1,Standard Room,2015-12-09,2015-12-16,Bed & Breakfast,Canceled,2015-10-21,125
6013,6014,5777,kevinsteele,Ruben Miller,ruben.miller@example.com,Portugal,1,0,1,Standard Room,2015-12-09,2015-12-16,Bed & Breakfast,Canceled,2015-10-21,125
6040,6041,2052,erinpatrick,Laura Terry,laura.terry@example.com,Poland,3,0,3,Standard Room,2015-12-11,2015-12-18,Bed & Breakfast,Check-Out,2015-12-14,175
6043,6044,5805,tnicholson,Marisa Mcdonald,marisa.mcdonald@example.com,France,1,0,1,Standard Room,2015-12-12,2015-12-19,Bed & Breakfast,Check-Out,2015-12-15,125
6046,6047,5808,gmorris,Jacqueline Fisher,jacqueline.fisher@example.com,Portugal,0,3,3,Suite,2015-12-13,2015-12-20,Bed & Breakfast,Canceled,2015-12-10,375
6048,6049,5810,ulogan,Javier Chen,javier.chen@example.com,Belgium,1,0,1,Standard Room,2015-12-13,2015-12-20,Bed & Breakfast,Check-Out,2015-12-16,125
6049,6050,1223,duane39,David Phillips,david.phillips@example.com,Ireland,1,0,1,Standard Room,2015-12-14,2015-12-21,Bed & Breakfast,Check-Out,2015-12-15,125
6050,6051,5811,gabrielapratt,Rodney Galvan,rodney.galvan@example.com,Spain,1,0,1,Standard Room,2015-12-14,2015-12-21,Bed & Breakfast,Check-Out,2015-12-15,125
6055,6056,5816,ahernandez,Rebecca Black,rebecca.black@example.com,Portugal,1,0,1,Standard Room,2015-12-16,2015-12-23,Bed & Breakfast,Check-Out,2015-12-17,125
6056,6057,5817,sdiaz,Kelly Powell,kelly.powell@example.com,Ukraine,1,0,1,Standard Room,2015-12-16,2015-12-23,Bed & Breakfast,Check-Out,2015-12-17,125
6060,6061,5821,esharp,Mark Bolton,mark.bolton@example.com,United States,1,0,1,Deluxe Room,2015-12-17,2015-12-24,Bed & Breakfast,Check-Out,2015-12-19,175
6061,6062,5822,gmills,Michelle Anderson,michelle.anderson@example.com,Brazil,1,0,1,Deluxe Room,2015-12-17,2015-12-24,Bed & Breakfast,Check-Out,2015-12-19,175
6070,6071,5831,shelleyphillips,Trevor Johnston,trevor.johnston@example.com,Portugal,2,1,3,Deluxe Room,2015-12-18,2015-12-25,Bed & Breakfast,Check-Out,2015-12-20,225
6095,6096,5856,jennifer40,Lauren Cobb,lauren.cobb@example.com,Portugal,1,0,1,Standard Room,2015-12-22,2015-12-29,Bed & Breakfast,Check-Out,2015-12-23,125
6104,6105,5863,larryanderson,Sue Parsons,sue.parsons@example.com,Ethiopia,3,0,3,Standard Room,2015-12-23,2015-12-30,Bed & Breakfast,Check-Out,2015-12-29,175
6105,6106,5864,michael12,Victoria Hayes,victoria.hayes@example.com,France,1,0,1,Standard Room,2015-12-23,2015-12-30,Bed & Breakfast,Check-Out,2015-12-29,125
6106,6107,5865,jenkinssherry,Lydia Lopez,lydia.lopez@example.com,Portugal,1,0,1,Standard Room,2015-12-23,2015-12-30,No Meal,Check-Out,2015-12-30,100
6115,6116,5873,bhurst,Teresa Jones,teresa.jones@example.com,Portugal,2,1,3,Standard Room,2015-12-25,2016-01-01,No Meal,Check-Out,2015-12-26,100
6123,6124,5881,nicholemadden,Melanie Wood,melanie.wood@example.com,United Kingdom,3,0,3,Standard Room,2015-12-26,2016-01-02,Bed & Breakfast,Check-Out,2015-12-27,175
6146,6147,5902,iedwards,Angela Williams,angela.williams@example.com,Portugal,2,1,3,Deluxe Room,2015-12-27,2016-01-03,Bed & Breakfast,No-Show,2015-12-27,225
6177,6178,5930,brittany52,Miss Catherine Miller,miss.catherine.miller@example.com,Italy,3,0,3,Presidential Suite,2015-12-28,2016-01-04,Bed & Breakfast,Check-Out,2016-01-01,425
6181,6182,5934,brittany99,Terry Acosta,terry.acosta@example.com,Portugal,3,0,3,Standard Room,2015-12-28,2016-01-04,Bed & Breakfast,Canceled,2015-09-10,175
6188,6189,5941,andrea12,Patricia Young,patricia.young@example.com,Spain,1,0,1,Standard Room,2015-12-29,2016-01-05,Bed & Breakfast,Canceled,2015-12-25,125
6190,6191,5942,paula77,Charles Anthony,charles.anthony@example.com,France,3,0,3,Standard Room,2015-12-29,2016-01-05,Bed & Breakfast,Check-Out,2015-12-31,175
6192,6193,5944,edwardsmelvin,Dale Cox,dale.cox@example.com,"Korea, Republic of",1,0,1,Standard Room,2015-12-29,2016-01-05,Bed & Breakfast,Check-Out,2015-12-31,125
6198,6199,5950,renee67,Carolyn Brown,carolyn.brown@example.com,Austria,1,0,1,Standard Room,2015-12-29,2016-01-05,Bed & Breakfast,Check-Out,2016-01-01,125
6283,6284,6027,blackdaniel,Jeremiah Terry,jeremiah.terry@example.com,Portugal,2,1,3,Deluxe Room,2015-12-30,2016-01-06,Bed & Breakfast,Check-Out,2016-01-03,225
6315,6316,6059,colemansamantha,Miss Diana Reed DDS,miss.diana reed.dds@example.com,Italy,3,0,3,Standard Room,2015-12-31,2016-01-07,No Meal,Check-Out,2016-01-03,100
6333,6334,6074,qspence,Paul Mendez,paul.mendez@example.com,Portugal,1,0,1,Deluxe Room,2015-12-31,2016-01-07,Bed & Breakfast,Check-Out,2016-01-06,175
6338,6339,6079,aprilallen,Dr. Jennifer Flores,dr..jennifer.flores@example.com,Spain,1,0,1,Standard Room,2016-01-01,2016-01-08,Bed & Breakfast,Check-Out,2016-01-03,125
6343,6344,6083,brenda50,Paula Morales,paula.morales@example.com,Spain,2,1,3,Suite,2016-01-01,2016-01-08,Bed & Breakfast,Check-Out,2016-01-04,375
6351,6352,6088,melissagarcia,Denise Hernandez,denise.hernandez@example.com,Ireland,1,0,1,Standard Room,2016-01-02,2016-01-09,Bed & Breakfast,Check-Out,2016-01-04,125
6353,6354,6090,alexandrarobinson,Donna Torres,donna.torres@example.com,Portugal,1,0,1,Standard Room,2016-01-02,2016-01-09,Bed & Breakfast,Check-Out,2016-01-04,125
6354,6355,6091,pattersonmaria,Jason Willis,jason.willis@example.com,Germany,1,0,1,Standard Room,2016-01-02,2016-01-09,Bed & Breakfast,Check-Out,2016-01-04,125
6391,6392,6124,wjacobson,Joshua Potter,joshua.potter@example.com,Portugal,1,0,1,Standard Room,2016-01-02,2016-01-09,Bed & Breakfast,Check-Out,2016-01-07,125
6395,6396,6128,apope,Claudia Johnson,claudia.johnson@example.com,Portugal,1,0,1,Standard Room,2016-01-03,2016-01-10,Bed & Breakfast,Check-Out,2016-01-05,125
6399,6400,6132,joseph73,Kimberly Anderson,kimberly.anderson@example.com,Portugal,1,0,1,Standard Room,2016-01-03,2016-01-10,Bed & Breakfast,Check-Out,2016-01-04,125
6422,6423,6150,petersongabriel,John Mullins,john.mullins@example.com,Finland,1,0,1,Standard Room,2016-01-03,2016-01-10,No Meal,Check-Out,2016-01-09,100
6423,6424,6151,burtontaylor,Rebecca Flores,rebecca.flores@example.com,Portugal,1,0,1,Standard Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-05,125
6426,6427,6154,jamesvalencia,Alexis Howell,alexis.howell@example.com,United Kingdom,1,0,1,Deluxe Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-05,175
6428,6429,6156,jacob57,Melanie Johnson,melanie.johnson@example.com,United Kingdom,1,0,1,Deluxe Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-05,175
6429,6430,6040,morenopeter,Joseph Smith,joseph.smith@example.com,Germany,1,0,1,Standard Room,2016-01-04,2016-01-11,No Meal,Check-Out,2016-01-05,100
6431,6432,6158,fperez,Henry Brooks,henry.brooks@example.com,France,1,0,1,Standard Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-05,125
6432,6433,6159,tiffanyhodges,Sabrina Ward,sabrina.ward@example.com,Spain,1,0,1,Standard Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-05,125
6438,6439,6165,vlee,Alexis Wilson,alexis.wilson@example.com,Spain,1,0,1,Standard Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-07,125
6440,6441,6167,julietorres,James Bailey,james.bailey@example.com,Spain,1,0,1,Standard Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-07,125
6445,6446,6171,joseph12,Dylan Bonilla,dylan.bonilla@example.com,Spain,3,0,3,Standard Room,2016-01-04,2016-01-11,Bed & Breakfast,Check-Out,2016-01-08,175
6446,6447,6172,vfisher,Ms. Mary Watson PhD,ms..mary watson.phd@example.com,Italy,1,0,1,Standard Room,2016-01-05,2016-01-12,Bed & Breakfast,Check-Out,2016-01-06,125
6455,6456,6181,ocohen,Cassandra Beltran,cassandra.beltran@example.com,United Kingdom,1,0,1,Standard Room,2016-01-06,2016-01-13,Bed & Breakfast,Check-Out,2016-01-07,125
6456,6457,6182,melissa70,Kathleen Schwartz,kathleen.schwartz@example.com,Portugal,1,0,1,Standard Room,2016-01-06,2016-01-13,Bed & Breakfast,Check-Out,2016-01-07,125
6457,6458,6183,bethcampbell,Monica Gallagher,monica.gallagher@example.com,Portugal,1,0,1,Standard Room,2016-01-06,2016-01-13,Bed & Breakfast,Check-Out,2016-01-07,125
6458,6459,6184,isabel35,Dr. John Long,dr..john.long@example.com,"Korea, Republic of",1,0,1,Standard Room,2016-01-06,2016-01-13,Bed & Breakfast,Check-Out,2016-01-07,125
6470,6471,6196,tiffanycarr,Kimberly Mccarthy,kimberly.mccarthy@example.com,United Arab Emirates,1,0,1,Standard Room,2016-01-07,2016-01-14,Bed & Breakfast,Check-Out,2016-01-08,125
6471,6472,6197,nicholasorozco,Jackie Kelly,jackie.kelly@example.com,Portugal,1,0,1,Standard Room,2016-01-07,2016-01-14,Bed & Breakfast,Check-Out,2016-01-08,125
6483,6484,6207,andrelane,Krystal Newman,krystal.newman@example.com,Italy,1,0,1,Standard Room,2016-01-08,2016-01-15,Bed & Breakfast,Check-Out,2016-01-11,125
6500,6501,6223,jessicaflores,Natasha Morton,natasha.morton@example.com,"Venezuela, Bolivarian Republic of",1,0,1,Standard Room,2016-01-09,2016-01-16,Bed & Breakfast,Canceled,2016-01-05,125
6512,6513,2697,donna45,Matthew Johnson,matthew.johnson@example.com,United Kingdom,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,Check-Out,2016-01-11,125
6513,6514,6235,savannah37,Tyler Holland,tyler.holland@example.com,United Kingdom,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,Check-Out,2016-01-11,125
6514,6515,6236,aprildelacruz,Rachel Hernandez,rachel.hernandez@example.com,United Kingdom,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,Check-Out,2016-01-11,125
6515,6516,6237,bennetttravis,Tyler Hutchinson,tyler.hutchinson@example.com,Portugal,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,Check-Out,2016-01-12,125
6517,6518,6238,dominiquecervantes,Timothy Trevino,timothy.trevino@example.com,France,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,Check-Out,2016-01-13,125
6522,6523,6243,cynthiaromero,Devin Thompson,devin.thompson@example.com,Saudi Arabia,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,No-Show,2016-01-10,125
6524,6525,6245,dfranklin,Kristen Rodriguez,kristen.rodriguez@example.com,Angola,1,0,1,Standard Room,2016-01-10,2016-01-17,Bed & Breakfast,No-Show,2016-01-10,125
6526,6527,6247,sandra47,David Cruz,david.cruz@example.com,United States,1,0,1,Standard Room,2016-01-11,2016-01-18,No Meal,Check-Out,2016-01-12,100
6529,6530,6250,daniel31,Jill Jones,jill.jones@example.com,South Africa,1,0,1,Standard Room,2016-01-11,2016-01-18,Bed & Breakfast,No-Show,2016-01-11,125
6532,6533,6253,david09,Jason Wong,jason.wong@example.com,Portugal,1,0,1,Standard Room,2016-01-12,2016-01-19,Bed & Breakfast,Check-Out,2016-01-13,125
6534,6535,6255,reillythomas,Christy Taylor,christy.taylor@example.com,Germany,1,0,1,Standard Room,2016-01-12,2016-01-19,Bed & Breakfast,Check-Out,2016-01-14,125
6544,6545,6265,buchanandebra,Kathleen Green,kathleen.green@example.com,China,1,0,1,Standard Room,2016-01-12,2016-01-19,Bed & Breakfast,No-Show,2016-01-12,125
6550,6551,6270,kyle37,Nathan Maxwell,nathan.maxwell@example.com,Portugal,1,0,1,Standard Room,2016-01-13,2016-01-20,Bed & Breakfast,Check-Out,2016-01-17,125
6551,6552,6271,gcharles,Robert Scott,robert.scott@example.com,Angola,1,0,1,Standard Room,2016-01-13,2016-01-20,Bed & Breakfast,No-Show,2016-01-13,125
6554,6555,6273,alexanderandrea,Peter Rodriguez,peter.rodriguez@example.com,Portugal,1,0,1,Standard Room,2016-01-14,2016-01-21,No Meal,No-Show,2016-01-14,100
6556,6557,6275,vasqueznicole,Kimberly Wilson,kimberly.wilson@example.com,Portugal,1,0,1,Standard Room,2016-01-14,2016-01-21,No Meal,No-Show,2016-01-14,100
6573,6574,6292,andrea33,John Middleton,john.middleton@example.com,South Africa,1,0,1,Standard Room,2016-01-14,2016-01-21,Bed & Breakfast,No-Show,2016-01-14,125
6575,6576,6294,iwright,Natalie Fitzpatrick,natalie.fitzpatrick@example.com,Angola,1,0,1,Standard Room,2016-01-14,2016-01-21,Bed & Breakfast,No-Show,2016-01-14,125
6576,6577,6295,nataliewebb,John Morrow,john.morrow@example.com,Angola,1,0,1,Standard Room,2016-01-14,2016-01-21,Bed & Breakfast,No-Show,2016-01-14,125
6577,6578,6296,ncarter,Margaret Carter,margaret.carter@example.com,Angola,1,0,1,Standard Room,2016-01-14,2016-01-21,No Meal,No-Show,2016-01-14,100
6579,6580,6298,swansonkimberly,Joanna Walker,joanna.walker@example.com,Portugal,1,0,1,Standard Room,2016-01-15,2016-01-22,Bed & Breakfast,Canceled,2016-01-11,125
6581,6582,6300,trevor63,Anthony Jackson,anthony.jackson@example.com,Portugal,1,0,1,Standard Room,2016-01-15,2016-01-22,Bed & Breakfast,Canceled,2016-01-11,125
6590,6591,6309,josephshort,Amanda Bell,amanda.bell@example.com,India,1,0,1,Standard Room,2016-01-15,2016-01-22,Bed & Breakfast,Check-Out,2016-01-17,125
6592,6593,6311,sherrismith,Michelle Norton,michelle.norton@example.com,Ecuador,1,0,1,Standard Room,2016-01-15,2016-01-22,Bed & Breakfast,Check-Out,2016-01-18,125
6593,6594,6312,iellis,Christina Nunez,christina.nunez@example.com,France,3,0,3,Standard Room,2016-01-15,2016-01-22,Bed & Breakfast,Check-Out,2016-01-17,175
6603,6604,6322,madeline42,Pamela Jones,pamela.jones@example.com,Oman,2,1,3,Standard Room,2016-01-15,2016-01-22,No Meal,Canceled,2016-01-10,100
6607,6608,6326,johnnyperez,Sara Reyes,sara.reyes@example.com,France,1,0,1,Standard Room,2016-01-15,2016-01-22,No Meal,Check-Out,2016-01-23,100
